time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0.85148514851485146,-0.25830836244290922,-0.0561229968091344,1.7530386737952364,-3.9836496663642835,0.7356333188077584,3.1062561209287542
0.87128712871287128,-0.28712385486303715,-0.040372797091626195,1.7785576157723804,-4.0241732444686704,0.78015745300207029,3.1368684653818502
0.8910891089108911,-0.31808331784501187,-0.023111270552958814,1.8028378434294787,-4.0642966843448658,0.82578487585235727,3.1690685901647111
0.91089108910891092,-0.35136844921117644,-0.0043747625539599586,1.8257970706536679,-4.1038651357725664,0.87250852375295762,3.2030568406250564
0.93069306930693074,-0.38856411756701259,0.016340010101639192,1.8463910374154553,-4.1419850559354048,0.92081557045569506,3.2401859064924676
0.95049504950495045,-0.42722734018537861,0.037760734367208677,1.8665096849870817,-4.1797349779561319,0.96971383624314356,3.2785461887795138
0.97029702970297027,-0.46884191143679221,0.060376240574847549,1.8851468049997742,-4.2162419369541135,1.0196454811064788,3.3193942142661315
0.99009900990099009,-0.51362798367887796,0.084038732668190494,1.902280889591405,-4.2512084287892415,1.0705621398375693,3.3629934260523431
1.0099009900990099,-0.5618031980398811,0.10856933585463094,1.9179109611249789,-4.2842976834436319,1.1223896040706633,3.4096229095527946
1.0297029702970297,-0.61357254659622407,0.1337575892522207,1.9320587017269435,-4.315133533641637,1.1750171996417733,3.4595741790592149
1.0495049504950495,-0.6691144436427171,0.15936143089573546,1.9447702344914508,-4.343301804815261,1.2282846751382397,3.5131449223800875
1.0693069306930694,-0.72856230895212537,0.18510778043063239,1.9561171888991116,-4.3683541432142867,1.2819666892459389,3.5706284308213116
1.0891089108910892,-0.79198133697938389,0.21069383239014775,1.9661965876886769,-4.3898155286613729,1.3357556768094456,3.6322971831198507
1.108910891089109,-0.85934080257662071,0.23578928475848113,1.9751289552540985,-4.4071970930700477,1.3892448741379337,3.698378937481726
1.1287128712871288,-0.93048340512286043,0.26003992669865039,1.9830539322302747,-4.4200160983579755,1.4419146728566692,3.7690239758438322
1.1485148514851484,-1.0050948143808691,0.28307329540685772,1.9901226713332165,-4.4278247264219202,1.4931270757987627,3.8442632123425287
1.1683168316831682,-1.0826785776383576,0.30450742667908914,1.9964865302579469,-4.4302482800388336,1.5421343397063692,3.9239591597908499
1.1881188118811881,-1.1625433478343703,0.32396390465838687,2.0022822510315414,-4.4270310754245275,1.5881079738949924,4.0077554948810299
1.2079207920792079,-1.2438100537100711,0.3410861744636991,2.0076150371630437,-4.4180846693675155,1.6301919264340661,4.0950357455599908
1.2277227722772277,-1.3254450133552977,0.35556307757243305,2.0125425502028884,-4.4035289208512287,1.6675782163008608,4.1849057443557331
1.2475247524752475,-1.4063203646432623,0.36715566637864111,2.0170641997269581,-4.3837137301200233,1.6995951086209651,4.2762149024275491
1.2673267326732673,-1.4852960939628173,0.37572298539581772,2.0211201380876744,-4.3592107159480014,1.7257901031484404,4.367624978140995
1.2871287128712872,-1.5613106730487489,0.38124082868950987,2.0246022645501971,-4.3307709651100437,1.7459870095733567,4.4577215311634131
1.306930693069307,-1.633463190273557,0.38380786572906767,2.0273756474589524,-4.2992554897087674,1.7603015145433698,4.5451474276073336
1.3267326732673268,-1.7010713492778802,0.38363646012022184,2.029304924915269,-4.2655541809549309,1.7691118621515578,4.6287279417500953
1.3465346534653466,-1.7636965508542874,0.38102986834812258,2.0302786531039434,-4.2305118611666295,1.7729949028828356,4.7075593951911943
1.3663366336633664,-1.8211364100205769,0.37635115932967089,2.0302260682294424,-4.1948753192903121,1.7726462020129183,4.7810467621108934
1.3861386138613863,-1.8733925589383782,0.36999051242048409,2.0291241474786204,-4.1592663162843921,1.7688031296614002,4.8488925717703948
1.4059405940594059,-1.9206250084691341,0.36233643591741893,2.026996144811144,-4.1241774054992089,1.7621837909049054,4.9110515349135131
