time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
21.6,-2.222341093050954,0.1677997317327424,-0.4250169063918179,0.2572171044272977,2.222341094336207,1.570795763881518
21.7,-2.222796853449251,0.1681383712044635,-0.42501198036706,0.2568735389064045,2.222796854734504,1.570795763841263
21.8,-2.22324975947533,0.1684747938159319,-0.4250070819611551,0.2565322178647023,2.223249760760583,1.570795763801232
21.9,-2.223699841974343,0.1688090243500255,-0.4250022109577571,0.2561931163030806,2.223699843259596,1.570795763761423
22,-2.224147131316987,0.1691410871975734,-0.4249973671424527,0.2558562096161836,2.22414713260224,1.570795763721834
22.1,-2.224591657408964,0.169471006365427,-0.424992550302477,0.2555214735844515,2.224591658694217,1.570795763682463
22.2,-2.225033449700212,0.1697988054842199,-0.4249877602268839,0.2551888843662482,2.225033450985465,1.570795763643307
22.3,-2.225472537193905,0.1701245078160127,-0.4249829967064329,0.2548584184902722,2.225472538479158,1.570795763604364
22.4,-2.225908948455241,0.1704481362616548,-0.4249782595335887,0.254530052848196,2.225908949740494,1.570795763565633
22.5,-2.226342711620019,0.1707697133681165,-0.4249735485025781,0.2542037646872473,2.226342712905272,1.570795763527111
22.6,-2.226773854402999,0.1710892613354815,-0.4249688634093332,0.2538795316033031,2.226773855688251,1.570795763488796
22.7,-2.22720240410608,0.1714068020238244,-0.4249642040514914,0.2535573315338695,2.227202405391333,1.570795763450686
22.8,-2.227628387626266,0.1717223569600037,-0.4249595702283955,0.2532371427514875,2.227628388911519,1.570795763412779
22.9,-2.228051831463455,0.1720359473441704,-0.4249549617410935,0.2529189438569972,2.228051832748708,1.570795763375074
23,-2.228472761728036,0.1723475940561912,-0.4249503783922819,0.2526027137732569,2.228472763013289,1.570795763337568
23.1,-2.228891204148315,0.1726573176618729,-0.4249458199863057,0.2522884317388048,2.228891205433567,1.57079576330026
23.2,-2.22930718407776,0.1729651384191015,-0.4249412863292719,0.2519760773018049,2.229307185363013,1.570795763263147
23.3,-2.229720726502086,0.1732710762837826,-0.4249367772288224,0.2516656303140792,2.229720727787339,1.570795763226228
23.4,-2.230131856046168,0.1735751509155818,-0.4249322924943044,0.2513570709252519,2.230131857331421,1.5707957631895
23.5,-2.230540596980796,0.1738773816837522,-0.4249278319366567,0.251050379577066,2.230540598266049,1.570795763152963
23.6,-2.230946973229283,0.1741777876725621,-0.4249233953684666,0.2507455369978118,2.230946974514536,1.570795763116614
23.7,-2.231351008373904,0.1744763876867239,-0.4249189826039697,0.2504425241969841,2.231351009659157,1.570795763080452
23.8,-2.231752725662211,0.1747732002567375,-0.4249145934589933,0.2501413224599105,2.231752726947464,1.570795763044475
23.9,-2.232152148013184,0.1750682436439774,-0.4249102277508996,0.2498419133425784,2.232152149298437,1.570795763008681
24,-2.232549298023257,0.1753615358458376,-0.4249058852986423,0.2495442786666331,2.23254929930851,1.570795762973068
24.1,-2.232944197972202,0.1756530946005341,-0.4249015659228235,0.2492484005143751,2.232944199257455,1.570795762937635
24.2,-2.233336869828885,0.1759429373920511,-0.4248972694455802,0.2489542612239575,2.233336871114138,1.570795762902381
24.3,-2.233727335256888,0.1762310814547732,-0.424892995690584,0.2486618433846672,2.233727336542141,1.570795762867303
